Date,daily_ret,Value,Return_Pct
2014-02-12,0.101,0.34057762147702764,-65.94223785229724
2014-02-13,-0.0243,0.33230158527513587,-66.76984147248642
2014-02-14,-0.0624,0.3115659663539674,-68.84340336460326
2014-02-17,0.0178,0.317111840555068,-68.2888159444932
2014-02-18,-0.01,0.31394072214951735,-68.60592778504827
2014-02-19,0.0286,0.3229194268029935,-67.70805731970064
2014-02-20,-0.0083,0.32023919556052866,-67.97608044394714
2014-02-21,-0.1789,0.26294840347475007,-73.705159652525
2014-02-24,-0.006,0.2613707130539016,-73.86292869460985
2014-02-25,-0.0033,0.26050818970082373,-73.94918102991764
2014-02-26,0.1785,0.3070089015624208,-69.29910984375792
2014-02-27,0.0031,0.3079606291572643,-69.20393708427358
2014-02-28,-0.1519,0.26118140958827585,-73.88185904117242
2014-03-03,0.0812,0.28238934004684385,-71.76106599531562
2014-03-04,0.3846,0.39099628022886,-60.900371977114
2014-03-05,-0.2509,0.29289531351943904,-70.7104686480561
2014-03-06,-0.163,0.24515337741577045,-75.48466225842296
2014-03-07,-0.004433333333333334,0.24406653077589388,-75.5933469224106
2014-03-10,-0.042866666666666664,0.2336042121566339,-76.6395787843366
2014-03-11,0.042199999999999994,0.24346230990964385,-75.65376900903561
2014-03-12,-0.022533333333333332,0.23797629252634656,-76.20237074736535
2014-03-13,-0.0007666666666666638,0.23779384403540968,-76.22061559645903
2014-03-14,-0.03863333333333334,0.22860707519417503,-77.1392924805825
2014-03-17,-0.046266666666666664,0.21803018784852454,-78.19698121514755
2014-03-18,0.03556666666666667,0.22578479486300376,-77.42152051369963
2014-03-19,-0.04576666666666667,0.21545137741810697,-78.45486225818931
2014-03-20,0.043533333333333334,0.22483069404837525,-77.51693059516246
2014-03-21,0.001166666666666663,0.22509299652476503,-77.4907003475235
2014-03-24,0.0152,0.22851441007194148,-77.14855899280585
2014-03-25,-0.0612,0.21452932817553866,-78.54706718244613
2014-03-26,-0.0422,0.20547619052653093,-79.4523809473469
2014-03-27,-0.0279,0.1997434048108407,-80.02565951891593
2014-03-28,-0.016,0.19654751033386725,-80.34524896661328
2014-03-31,-0.0762,0.18157059004642656,-81.84294099535734
2014-04-01,-0.2667,0.1331457136810446,-86.68542863189555
2014-04-02,-0.0909,0.12104276830743765,-87.89572316925623
2014-04-03,0.0145,0.12279788844789549,-87.72021115521045
2014-04-04,-0.0143,0.12104187864309059,-87.89581213569095
2014-04-07,0.0,0.12104187864309059,-87.89581213569095
2014-04-08,0.0,0.12104187864309059,-87.89581213569095
2014-04-09,0.0,0.12104187864309059,-87.89581213569095
2014-04-10,0.0,0.12104187864309059,-87.89581213569095
2014-04-11,0.0,0.12104187864309059,-87.89581213569095
2014-04-14,0.0,0.12104187864309059,-87.89581213569095
2014-04-15,0.0,0.12104187864309059,-87.89581213569095
2014-04-16,0.0,0.12104187864309059,-87.89581213569095
2014-04-17,0.0,0.12104187864309059,-87.89581213569095
2014-04-18,0.0,0.12104187864309059,-87.89581213569095
2014-04-22,0.0,0.12104187864309059,-87.89581213569095
2014-04-23,0.0,0.12104187864309059,-87.89581213569095
2014-04-24,0.0,0.12104187864309059,-87.89581213569095
2014-04-25,0.0,0.12104187864309059,-87.89581213569095
2014-04-28,0.0,0.12104187864309059,-87.89581213569095
2014-04-29,0.0,0.12104187864309059,-87.89581213569095
2014-04-30,0.0,0.12104187864309059,-87.89581213569095
2014-05-02,0.0,0.12104187864309059,-87.89581213569095
2014-05-05,0.0,0.12104187864309059,-87.89581213569095
2014-05-06,0.0,0.12104187864309059,-87.89581213569095
2014-05-07,0.0,0.12104187864309059,-87.89581213569095
2014-05-08,0.0,0.12104187864309059,-87.89581213569095
2014-05-09,0.0,0.12104187864309059,-87.89581213569095
2014-05-12,0.0,0.12104187864309059,-87.89581213569095
2014-05-13,0.0,0.12104187864309059,-87.89581213569095
2014-05-14,0.0,0.12104187864309059,-87.89581213569095
2014-05-15,0.0,0.12104187864309059,-87.89581213569095
2014-05-16,0.0,0.12104187864309059,-87.89581213569095
2014-05-19,0.0,0.12104187864309059,-87.89581213569095
2014-05-20,0.0,0.12104187864309059,-87.89581213569095
2014-05-21,0.0,0.12104187864309059,-87.89581213569095
2014-05-22,0.0,0.12104187864309059,-87.89581213569095
2014-05-23,0.0,0.12104187864309059,-87.89581213569095
2014-05-26,0.0,0.12104187864309059,-87.89581213569095
2014-05-27,0.0,0.12104187864309059,-87.89581213569095
2014-05-28,0.0,0.12104187864309059,-87.89581213569095
2014-05-29,0.0,0.12104187864309059,-87.89581213569095
2014-05-30,0.0,0.12104187864309059,-87.89581213569095
2014-06-02,0.0,0.12104187864309059,-87.89581213569095
2014-06-03,0.0,0.12104187864309059,-87.89581213569095
2014-06-04,0.0,0.12104187864309059,-87.89581213569095
2014-06-05,0.0,0.12104187864309059,-87.89581213569095
2014-06-06,0.0,0.12104187864309059,-87.89581213569095
2014-06-09,0.0,0.12104187864309059,-87.89581213569095
2014-06-10,0.0,0.12104187864309059,-87.89581213569095
2014-06-11,0.0,0.12104187864309059,-87.89581213569095
2014-06-12,0.0,0.12104187864309059,-87.89581213569095
2014-06-13,0.0,0.12104187864309059,-87.89581213569095
2014-06-16,0.0,0.12104187864309059,-87.89581213569095
2014-06-17,0.0,0.12104187864309059,-87.89581213569095
2014-06-18,0.0,0.12104187864309059,-87.89581213569095
2014-06-20,0.0,0.12104187864309059,-87.89581213569095
2014-06-23,0.0,0.12104187864309059,-87.89581213569095
2014-06-24,0.0,0.12104187864309059,-87.89581213569095
2014-06-26,0.0,0.12104187864309059,-87.89581213569095
2014-06-27,0.0,0.12104187864309059,-87.89581213569095
2014-06-30,0.0,0.12104187864309059,-87.89581213569095
2014-07-01,0.0,0.12104187864309059,-87.89581213569095
2014-07-02,0.0,0.12104187864309059,-87.89581213569095
2014-07-03,0.0,0.12104187864309059,-87.89581213569095
2014-07-04,0.0,0.12104187864309059,-87.89581213569095
2014-07-07,0.0,0.12104187864309059,-87.89581213569095
2014-07-08,0.0,0.12104187864309059,-87.89581213569095
2014-07-09,0.0,0.12104187864309059,-87.89581213569095
2014-07-10,0.0,0.12104187864309059,-87.89581213569095
2014-07-11,0.0,0.12104187864309059,-87.89581213569095
2014-07-14,0.0,0.12104187864309059,-87.89581213569095
2014-07-15,0.0,0.12104187864309059,-87.89581213569095
2014-07-16,0.0,0.12104187864309059,-87.89581213569095
2014-07-17,0.0,0.12104187864309059,-87.89581213569095
2014-07-18,0.0,0.12104187864309059,-87.89581213569095
2014-07-21,0.0,0.12104187864309059,-87.89581213569095
2014-07-22,0.0,0.12104187864309059,-87.89581213569095
2014-07-23,0.0,0.12104187864309059,-87.89581213569095
2014-07-24,0.0,0.12104187864309059,-87.89581213569095
2014-07-25,0.0,0.12104187864309059,-87.89581213569095
2014-07-28,0.0,0.12104187864309059,-87.89581213569095
2014-07-29,0.0,0.12104187864309059,-87.89581213569095
2014-07-30,0.0,0.12104187864309059,-87.89581213569095
2014-07-31,0.0,0.12104187864309059,-87.89581213569095
2014-08-01,0.0,0.12104187864309059,-87.89581213569095
2014-08-04,0.0,0.12104187864309059,-87.89581213569095
2014-08-06,0.0,0.12104187864309059,-87.89581213569095
2014-08-07,0.0,0.12104187864309059,-87.89581213569095
2014-08-08,0.0,0.12104187864309059,-87.89581213569095
2014-08-11,0.0,0.12104187864309059,-87.89581213569095
2014-08-12,0.0,0.12104187864309059,-87.89581213569095
2014-08-13,0.0,0.12104187864309059,-87.89581213569095
2014-08-14,0.0,0.12104187864309059,-87.89581213569095
2014-08-18,0.0,0.12104187864309059,-87.89581213569095
2014-08-19,0.0,0.12104187864309059,-87.89581213569095
2014-08-20,0.0,0.12104187864309059,-87.89581213569095
2014-08-21,0.0,0.12104187864309059,-87.89581213569095
2014-08-22,0.0,0.12104187864309059,-87.89581213569095
2014-08-25,0.0,0.12104187864309059,-87.89581213569095
2014-08-26,0.0,0.12104187864309059,-87.89581213569095
2014-08-27,0.0,0.12104187864309059,-87.89581213569095
2014-08-28,0.0,0.12104187864309059,-87.89581213569095
2014-08-29,0.0,0.12104187864309059,-87.89581213569095
2014-09-01,0.0,0.12104187864309059,-87.89581213569095
2014-09-02,0.0,0.12104187864309059,-87.89581213569095
2014-09-03,0.0,0.12104187864309059,-87.89581213569095
2014-09-04,0.0,0.12104187864309059,-87.89581213569095
2014-09-05,0.0,0.12104187864309059,-87.89581213569095
2014-09-08,0.0,0.12104187864309059,-87.89581213569095
2014-09-09,0.0,0.12104187864309059,-87.89581213569095
2014-09-10,-0.0168,0.11900837508188666,-88.09916249181133
2014-09-11,0.0023750000000000004,0.11929101997270615,-88.07089800272938
2014-09-12,0.00225,0.11955942476764475,-88.04405752323552
2014-09-15,-0.010100000000000001,0.11835187457749154,-88.16481254225084
2014-09-16,0.014725,0.12009460593064511,-87.99053940693548
2014-09-17,0.016275,0.12204914564216636,-87.79508543578336
2014-09-18,-0.017224999999999997,0.11994684910848004,-88.00531508915199
2014-09-19,0.013,0.12150615814689027,-87.84938418531098
2014-09-22,0.03875,0.12621452177508227,-87.37854782249177
2014-09-23,0.0,0.12621452177508227,-87.37854782249177
2014-09-24,0.0,0.12621452177508227,-87.37854782249177
2014-09-25,0.0,0.12621452177508227,-87.37854782249177
2014-09-26,0.0,0.12621452177508227,-87.37854782249177
2014-09-29,0.0,0.12621452177508227,-87.37854782249177
2014-09-30,0.0,0.12621452177508227,-87.37854782249177
2014-10-01,0.0,0.12621452177508227,-87.37854782249177
2014-10-02,0.0,0.12621452177508227,-87.37854782249177
2014-10-03,0.0,0.12621452177508227,-87.37854782249177
2014-10-06,0.0,0.12621452177508227,-87.37854782249177
2014-10-07,0.0,0.12621452177508227,-87.37854782249177
2014-10-09,0.0,0.12621452177508227,-87.37854782249177
2014-10-10,0.0,0.12621452177508227,-87.37854782249177
2014-10-13,0.0,0.12621452177508227,-87.37854782249177
2014-10-14,0.0,0.12621452177508227,-87.37854782249177
2014-10-15,0.0,0.12621452177508227,-87.37854782249177
2014-10-16,0.0,0.12621452177508227,-87.37854782249177
2014-10-17,0.0,0.12621452177508227,-87.37854782249177
2014-10-20,0.0,0.12621452177508227,-87.37854782249177
2014-10-21,0.0,0.12621452177508227,-87.37854782249177
2014-10-22,0.0,0.12621452177508227,-87.37854782249177
2014-10-23,0.0,0.12621452177508227,-87.37854782249177
2014-10-24,0.0,0.12621452177508227,-87.37854782249177
2014-10-27,0.0,0.12621452177508227,-87.37854782249177
2014-10-28,0.0,0.12621452177508227,-87.37854782249177
2014-10-29,0.0,0.12621452177508227,-87.37854782249177
2014-10-30,0.0,0.12621452177508227,-87.37854782249177
2014-10-31,0.0,0.12621452177508227,-87.37854782249177
2014-11-03,0.0,0.12621452177508227,-87.37854782249177
2014-11-04,0.0,0.12621452177508227,-87.37854782249177
2014-11-05,0.0,0.12621452177508227,-87.37854782249177
2014-11-06,0.0,0.12621452177508227,-87.37854782249177
2014-11-07,0.0,0.12621452177508227,-87.37854782249177
2014-11-10,0.0,0.12621452177508227,-87.37854782249177
2014-11-11,0.0,0.12621452177508227,-87.37854782249177
2014-11-12,0.0,0.12621452177508227,-87.37854782249177
2014-11-13,0.0,0.12621452177508227,-87.37854782249177
2014-11-14,0.0,0.12621452177508227,-87.37854782249177
2014-11-17,0.0,0.12621452177508227,-87.37854782249177
2014-11-18,0.0,0.12621452177508227,-87.37854782249177
2014-11-19,0.0,0.12621452177508227,-87.37854782249177
2014-11-20,0.0,0.12621452177508227,-87.37854782249177
2014-11-21,0.0,0.12621452177508227,-87.37854782249177
2014-11-24,0.0,0.12621452177508227,-87.37854782249177
2014-11-25,0.0,0.12621452177508227,-87.37854782249177
2014-11-26,0.0,0.12621452177508227,-87.37854782249177
2014-11-27,0.0,0.12621452177508227,-87.37854782249177
2014-11-28,0.0,0.12621452177508227,-87.37854782249177
2014-12-01,0.0,0.12621452177508227,-87.37854782249177
2014-12-02,0.0,0.12621452177508227,-87.37854782249177
2014-12-03,0.0,0.12621452177508227,-87.37854782249177
2014-12-04,0.0,0.12621452177508227,-87.37854782249177
2014-12-05,0.0,0.12621452177508227,-87.37854782249177
2014-12-08,0.0,0.12621452177508227,-87.37854782249177
2014-12-09,0.0,0.12621452177508227,-87.37854782249177
2014-12-10,0.0,0.12621452177508227,-87.37854782249177
2014-12-11,0.0,0.12621452177508227,-87.37854782249177
2014-12-12,0.0,0.12621452177508227,-87.37854782249177
2014-12-15,0.0,0.12621452177508227,-87.37854782249177
2014-12-16,0.0,0.12621452177508227,-87.37854782249177
2014-12-17,0.0,0.12621452177508227,-87.37854782249177
2014-12-18,0.0,0.12621452177508227,-87.37854782249177
2014-12-19,0.0,0.12621452177508227,-87.37854782249177
2014-12-22,0.0,0.12621452177508227,-87.37854782249177
2014-12-23,0.0,0.12621452177508227,-87.37854782249177
2014-12-29,0.0,0.12621452177508227,-87.37854782249177
2014-12-30,0.0,0.12621452177508227,-87.37854782249177
2014-12-31,0.0,0.12621452177508227,-87.37854782249177
2015-01-02,0.0,0.12621452177508227,-87.37854782249177
2015-01-05,0.0,0.12621452177508227,-87.37854782249177
2015-01-07,0.0,0.12621452177508227,-87.37854782249177
2015-01-08,0.0,0.12621452177508227,-87.37854782249177
2015-01-09,0.0,0.12621452177508227,-87.37854782249177
2015-01-12,0.0,0.12621452177508227,-87.37854782249177
2015-01-13,0.0,0.12621452177508227,-87.37854782249177
2015-01-14,0.0,0.12621452177508227,-87.37854782249177
2015-01-15,0.0,0.12621452177508227,-87.37854782249177
2015-01-16,0.0,0.12621452177508227,-87.37854782249177
2015-01-19,0.0,0.12621452177508227,-87.37854782249177
2015-01-20,0.0,0.12621452177508227,-87.37854782249177
2015-01-21,0.0,0.12621452177508227,-87.37854782249177
2015-01-22,0.0,0.12621452177508227,-87.37854782249177
2015-01-23,0.0,0.12621452177508227,-87.37854782249177
2015-01-26,0.0,0.12621452177508227,-87.37854782249177
2015-01-27,0.0,0.12621452177508227,-87.37854782249177
2015-01-28,0.0,0.12621452177508227,-87.37854782249177
2015-01-29,0.0,0.12621452177508227,-87.37854782249177
2015-01-30,0.0,0.12621452177508227,-87.37854782249177
2015-02-02,0.0,0.12621452177508227,-87.37854782249177
2015-02-03,0.0,0.12621452177508227,-87.37854782249177
2015-02-04,0.0,0.12621452177508227,-87.37854782249177
2015-02-05,0.0,0.12621452177508227,-87.37854782249177
2015-02-06,0.0,0.12621452177508227,-87.37854782249177
2015-02-09,0.0,0.12621452177508227,-87.37854782249177
2015-02-10,0.0,0.12621452177508227,-87.37854782249177
2015-02-11,0.0,0.12621452177508227,-87.37854782249177
2015-02-12,0.0,0.12621452177508227,-87.37854782249177
2015-02-13,0.0,0.12621452177508227,-87.37854782249177
2015-02-16,0.0,0.12621452177508227,-87.37854782249177
2015-02-17,0.0,0.12621452177508227,-87.37854782249177
2015-02-18,0.0,0.12621452177508227,-87.37854782249177
2015-02-19,0.0,0.12621452177508227,-87.37854782249177
2015-02-20,0.0,0.12621452177508227,-87.37854782249177
2015-02-23,0.0,0.12621452177508227,-87.37854782249177
2015-02-24,0.0,0.12621452177508227,-87.37854782249177
2015-02-25,0.0,0.12621452177508227,-87.37854782249177
2015-02-26,0.0,0.12621452177508227,-87.37854782249177
2015-02-27,0.0,0.12621452177508227,-87.37854782249177
2015-03-02,0.0,0.12621452177508227,-87.37854782249177
2015-03-03,0.0,0.12621452177508227,-87.37854782249177
2015-03-04,0.0,0.12621452177508227,-87.37854782249177
2015-03-05,0.0,0.12621452177508227,-87.37854782249177
2015-03-06,-0.006244444444444443,0.12542638220577565,-87.45736177942244
2015-03-09,-0.024633333333333333,0.12233671232410671,-87.76632876758933
2015-03-10,-0.004977777777777776,0.12172774735609339,-87.82722526439066
2015-03-11,0.0016777777777777776,0.12193197946554638,-87.80680205344537
2015-03-12,0.005366666666666666,0.12258634775534481,-87.74136522446551
2015-03-13,0.0021999999999999993,0.12285603772040657,-87.71439622795934
2015-03-16,-0.0041,0.1223523279657529,-87.76476720342471
2015-03-17,0.0115,0.12375937973735907,-87.6240620262641
2015-03-18,0.000488888888888889,0.12381988432300846,-87.61801156769916
2015-03-19,-0.006800000000000001,0.122977909109612,-87.7022090890388
2015-03-20,-0.028455555555555557,0.11947850438483737,-88.05214956151626
2015-03-23,0.008666666666666668,0.12051398475617262,-87.94860152438274
2015-03-24,0.0,0.12051398475617262,-87.94860152438274
2015-03-25,0.0,0.12051398475617262,-87.94860152438274
2015-03-26,0.0,0.12051398475617262,-87.94860152438274
2015-03-27,0.0,0.12051398475617262,-87.94860152438274
2015-03-30,0.0,0.12051398475617262,-87.94860152438274
2015-03-31,0.0,0.12051398475617262,-87.94860152438274
2015-04-01,0.0,0.12051398475617262,-87.94860152438274
2015-04-02,0.0,0.12051398475617262,-87.94860152438274
2015-04-07,0.0,0.12051398475617262,-87.94860152438274
2015-04-08,0.0,0.12051398475617262,-87.94860152438274
2015-04-09,0.0,0.12051398475617262,-87.94860152438274
2015-04-10,0.0,0.12051398475617262,-87.94860152438274
2015-04-13,0.0,0.12051398475617262,-87.94860152438274
2015-04-14,0.0,0.12051398475617262,-87.94860152438274
2015-04-15,0.0,0.12051398475617262,-87.94860152438274
2015-04-16,0.0,0.12051398475617262,-87.94860152438274
2015-04-17,0.0,0.12051398475617262,-87.94860152438274
2015-04-20,0.0,0.12051398475617262,-87.94860152438274
2015-04-21,0.0,0.12051398475617262,-87.94860152438274
2015-04-22,0.0,0.12051398475617262,-87.94860152438274
2015-04-23,0.0,0.12051398475617262,-87.94860152438274
2015-04-24,0.0,0.12051398475617262,-87.94860152438274
2015-04-27,0.0,0.12051398475617262,-87.94860152438274
2015-04-28,0.0,0.12051398475617262,-87.94860152438274
2015-04-29,0.0,0.12051398475617262,-87.94860152438274
2015-04-30,0.0,0.12051398475617262,-87.94860152438274
2015-05-04,0.0,0.12051398475617262,-87.94860152438274
2015-05-05,0.0,0.12051398475617262,-87.94860152438274
2015-05-06,0.0,0.12051398475617262,-87.94860152438274
2015-05-07,0.0,0.12051398475617262,-87.94860152438274
2015-05-08,0.0,0.12051398475617262,-87.94860152438274
2015-05-11,0.0,0.12051398475617262,-87.94860152438274
2015-05-12,0.0,0.12051398475617262,-87.94860152438274
2015-05-13,0.0,0.12051398475617262,-87.94860152438274
2015-05-14,0.0,0.12051398475617262,-87.94860152438274
2015-05-15,0.0,0.12051398475617262,-87.94860152438274
2015-05-18,0.0,0.12051398475617262,-87.94860152438274
2015-05-19,0.0,0.12051398475617262,-87.94860152438274
2015-05-20,0.0,0.12051398475617262,-87.94860152438274
2015-05-21,0.0,0.12051398475617262,-87.94860152438274
2015-05-22,0.0,0.12051398475617262,-87.94860152438274
2015-05-25,0.0,0.12051398475617262,-87.94860152438274
2015-05-26,0.0,0.12051398475617262,-87.94860152438274
2015-05-27,0.0,0.12051398475617262,-87.94860152438274
2015-05-28,0.0,0.12051398475617262,-87.94860152438274
2015-05-29,0.0,0.12051398475617262,-87.94860152438274
2015-06-01,0.0,0.12051398475617262,-87.94860152438274
2015-06-02,0.0,0.12051398475617262,-87.94860152438274
2015-06-03,0.0,0.12051398475617262,-87.94860152438274
2015-06-05,0.0,0.12051398475617262,-87.94860152438274
2015-06-08,0.0,0.12051398475617262,-87.94860152438274
2015-06-09,0.0,0.12051398475617262,-87.94860152438274
2015-06-10,0.0,0.12051398475617262,-87.94860152438274
2015-06-11,0.0,0.12051398475617262,-87.94860152438274
2015-06-12,0.0,0.12051398475617262,-87.94860152438274
2015-06-15,0.0,0.12051398475617262,-87.94860152438274
2015-06-16,0.0,0.12051398475617262,-87.94860152438274
2015-06-17,0.0,0.12051398475617262,-87.94860152438274
2015-06-18,0.0,0.12051398475617262,-87.94860152438274
2015-06-19,0.0,0.12051398475617262,-87.94860152438274
2015-06-23,0.0,0.12051398475617262,-87.94860152438274
2015-06-24,0.0,0.12051398475617262,-87.94860152438274
2015-06-26,0.0,0.12051398475617262,-87.94860152438274
2015-06-29,0.0,0.12051398475617262,-87.94860152438274
2015-06-30,0.0,0.12051398475617262,-87.94860152438274
2015-07-01,0.0,0.12051398475617262,-87.94860152438274
2015-07-02,0.0,0.12051398475617262,-87.94860152438274
2015-07-03,0.0,0.12051398475617262,-87.94860152438274
2015-07-06,0.0,0.12051398475617262,-87.94860152438274
2015-07-07,0.0,0.12051398475617262,-87.94860152438274
2015-07-08,0.0,0.12051398475617262,-87.94860152438274
2015-07-09,0.0,0.12051398475617262,-87.94860152438274
2015-07-10,0.0,0.12051398475617262,-87.94860152438274
2015-07-13,0.0,0.12051398475617262,-87.94860152438274
2015-07-14,0.0,0.12051398475617262,-87.94860152438274
2015-07-15,0.0,0.12051398475617262,-87.94860152438274
2015-07-16,0.0,0.12051398475617262,-87.94860152438274
2015-07-17,0.0,0.12051398475617262,-87.94860152438274
2015-07-20,0.0,0.12051398475617262,-87.94860152438274
2015-07-21,0.0,0.12051398475617262,-87.94860152438274
2015-07-22,0.0,0.12051398475617262,-87.94860152438274
2015-07-23,0.0,0.12051398475617262,-87.94860152438274
2015-07-24,0.0,0.12051398475617262,-87.94860152438274
2015-07-27,0.0,0.12051398475617262,-87.94860152438274
2015-07-28,0.0,0.12051398475617262,-87.94860152438274
2015-07-29,0.0,0.12051398475617262,-87.94860152438274
2015-07-30,0.0,0.12051398475617262,-87.94860152438274
2015-07-31,0.0,0.12051398475617262,-87.94860152438274
2015-08-03,0.0,0.12051398475617262,-87.94860152438274
2015-08-04,0.0,0.12051398475617262,-87.94860152438274
2015-08-06,0.0,0.12051398475617262,-87.94860152438274
2015-08-07,0.0,0.12051398475617262,-87.94860152438274
2015-08-10,0.0,0.12051398475617262,-87.94860152438274
2015-08-11,0.0,0.12051398475617262,-87.94860152438274
2015-08-12,0.0,0.12051398475617262,-87.94860152438274
2015-08-13,0.0,0.12051398475617262,-87.94860152438274
2015-08-14,0.0,0.12051398475617262,-87.94860152438274
2015-08-17,0.0,0.12051398475617262,-87.94860152438274
2015-08-18,0.0,0.12051398475617262,-87.94860152438274
2015-08-19,0.0,0.12051398475617262,-87.94860152438274
2015-08-20,0.0,0.12051398475617262,-87.94860152438274
2015-08-21,0.0,0.12051398475617262,-87.94860152438274
2015-08-24,0.0,0.12051398475617262,-87.94860152438274
2015-08-25,0.0,0.12051398475617262,-87.94860152438274
2015-08-26,0.0,0.12051398475617262,-87.94860152438274
2015-08-27,0.0,0.12051398475617262,-87.94860152438274
2015-08-28,0.0,0.12051398475617262,-87.94860152438274
2015-08-31,0.0,0.12051398475617262,-87.94860152438274
2015-09-01,0.0,0.12051398475617262,-87.94860152438274
2015-09-02,0.0,0.12051398475617262,-87.94860152438274
2015-09-03,0.0,0.12051398475617262,-87.94860152438274
2015-09-04,0.003514285714285715,0.1209375053311729,-87.90624946688271
2015-09-07,0.0005428571428571427,0.12100315711978125,-87.89968428802187
2015-09-08,-0.006242857142857143,0.12024775169604776,-87.97522483039522
2015-09-09,0.004028571428571428,0.12073217835288041,-87.92678216471195
2015-09-10,-0.0009428571428571429,0.1206183451561477,-87.93816548438524
2015-09-11,0.024785714285714286,0.12360795699680363,-87.63920430031963
2015-09-14,-0.004542857142857144,0.12304642370644672,-87.69535762935533
2015-09-15,-0.005485714285714286,0.12237142618211422,-87.76285738178858
2015-09-16,0.005071428571428571,0.12299202412918066,-87.70079758708194
2015-09-17,-0.007928571428571429,0.12201687308072787,-87.79831269192722
2015-09-18,-0.02107142857142857,0.11944580325509825,-88.05541967449018
2015-09-21,-0.006685714285714286,0.11864722274190702,-88.1352777258093
2015-09-22,0.0,0.11864722274190702,-88.1352777258093
2015-09-23,0.0,0.11864722274190702,-88.1352777258093
2015-09-24,0.0,0.11864722274190702,-88.1352777258093
2015-09-25,0.0,0.11864722274190702,-88.1352777258093
2015-09-28,0.0,0.11864722274190702,-88.1352777258093
2015-09-29,0.0,0.11864722274190702,-88.1352777258093
2015-09-30,0.0,0.11864722274190702,-88.1352777258093
2015-10-01,0.0,0.11864722274190702,-88.1352777258093
2015-10-02,0.0,0.11864722274190702,-88.1352777258093
2015-10-05,0.0,0.11864722274190702,-88.1352777258093
2015-10-06,0.0,0.11864722274190702,-88.1352777258093
2015-10-07,0.0,0.11864722274190702,-88.1352777258093
2015-10-09,0.0,0.11864722274190702,-88.1352777258093
2015-10-12,0.0,0.11864722274190702,-88.1352777258093
2015-10-13,0.0,0.11864722274190702,-88.1352777258093
2015-10-14,0.0,0.11864722274190702,-88.1352777258093
2015-10-15,0.0,0.11864722274190702,-88.1352777258093
2015-10-16,0.0,0.11864722274190702,-88.1352777258093
2015-10-19,0.0,0.11864722274190702,-88.1352777258093
2015-10-20,0.0,0.11864722274190702,-88.1352777258093
2015-10-21,0.0,0.11864722274190702,-88.1352777258093
2015-10-22,0.0,0.11864722274190702,-88.1352777258093
2015-10-23,0.0,0.11864722274190702,-88.1352777258093
2015-10-26,0.0,0.11864722274190702,-88.1352777258093
2015-10-27,0.0,0.11864722274190702,-88.1352777258093
2015-10-28,0.0,0.11864722274190702,-88.1352777258093
2015-10-29,0.0,0.11864722274190702,-88.1352777258093
2015-10-30,0.0,0.11864722274190702,-88.1352777258093
2015-11-02,0.0,0.11864722274190702,-88.1352777258093
2015-11-03,0.0,0.11864722274190702,-88.1352777258093
2015-11-04,0.0,0.11864722274190702,-88.1352777258093
2015-11-05,0.0,0.11864722274190702,-88.1352777258093
2015-11-06,0.0,0.11864722274190702,-88.1352777258093
2015-11-09,0.0,0.11864722274190702,-88.1352777258093
2015-11-10,0.0,0.11864722274190702,-88.1352777258093
2015-11-11,0.0,0.11864722274190702,-88.1352777258093
2015-11-12,0.0,0.11864722274190702,-88.1352777258093
2015-11-13,0.0,0.11864722274190702,-88.1352777258093
2015-11-16,0.0,0.11864722274190702,-88.1352777258093
2015-11-17,0.0,0.11864722274190702,-88.1352777258093
2015-11-18,0.0,0.11864722274190702,-88.1352777258093
2015-11-19,0.0,0.11864722274190702,-88.1352777258093
2015-11-20,0.0,0.11864722274190702,-88.1352777258093
2015-11-23,0.0,0.11864722274190702,-88.1352777258093
2015-11-24,0.0,0.11864722274190702,-88.1352777258093
2015-11-25,0.0,0.11864722274190702,-88.1352777258093
2015-11-26,0.0,0.11864722274190702,-88.1352777258093
2015-11-27,0.0,0.11864722274190702,-88.1352777258093
2015-11-30,0.0,0.11864722274190702,-88.1352777258093
2015-12-01,0.0,0.11864722274190702,-88.1352777258093
2015-12-02,0.0,0.11864722274190702,-88.1352777258093
2015-12-03,0.0,0.11864722274190702,-88.1352777258093
2015-12-04,0.0,0.11864722274190702,-88.1352777258093
2015-12-07,0.0,0.11864722274190702,-88.1352777258093
2015-12-08,0.0,0.11864722274190702,-88.1352777258093
2015-12-09,0.0,0.11864722274190702,-88.1352777258093
2015-12-10,0.0,0.11864722274190702,-88.1352777258093
2015-12-11,0.0,0.11864722274190702,-88.1352777258093
2015-12-14,0.0,0.11864722274190702,-88.1352777258093
2015-12-15,0.0,0.11864722274190702,-88.1352777258093
2015-12-16,0.0,0.11864722274190702,-88.1352777258093
2015-12-17,0.0,0.11864722274190702,-88.1352777258093
2015-12-18,0.0,0.11864722274190702,-88.1352777258093
2015-12-21,0.0,0.11864722274190702,-88.1352777258093
2015-12-22,0.0,0.11864722274190702,-88.1352777258093
2015-12-23,0.0,0.11864722274190702,-88.1352777258093
2015-12-28,0.0,0.11864722274190702,-88.1352777258093
2015-12-29,0.0,0.11864722274190702,-88.1352777258093
2015-12-30,0.0,0.11864722274190702,-88.1352777258093
2016-01-04,0.0,0.11864722274190702,-88.1352777258093
2016-01-05,0.0,0.11864722274190702,-88.1352777258093
2016-01-07,0.0,0.11864722274190702,-88.1352777258093
2016-01-08,0.0,0.11864722274190702,-88.1352777258093
