Date,daily_ret,Value,Return_Pct
2013-10-02,0.0,1.7066200995383114,70.66200995383115
2013-10-03,0.0,1.7066200995383114,70.66200995383115
2013-10-04,0.0,1.7066200995383114,70.66200995383115
2013-10-07,0.0,1.7066200995383114,70.66200995383115
2013-10-09,0.0,1.7066200995383114,70.66200995383115
2013-10-10,0.0,1.7066200995383114,70.66200995383115
2013-10-11,0.0,1.7066200995383114,70.66200995383115
2013-10-14,0.0,1.7066200995383114,70.66200995383115
2013-10-15,0.0,1.7066200995383114,70.66200995383115
2013-10-16,0.0,1.7066200995383114,70.66200995383115
2013-10-17,0.0,1.7066200995383114,70.66200995383115
2013-10-18,0.0,1.7066200995383114,70.66200995383115
2013-10-21,0.0,1.7066200995383114,70.66200995383115
2013-10-22,0.0,1.7066200995383114,70.66200995383115
2013-10-23,0.0,1.7066200995383114,70.66200995383115
2013-10-24,0.0,1.7066200995383114,70.66200995383115
2013-10-25,0.0,1.7066200995383114,70.66200995383115
2013-10-28,0.0,1.7066200995383114,70.66200995383115
2013-10-29,0.0,1.7066200995383114,70.66200995383115
2013-10-30,0.0,1.7066200995383114,70.66200995383115
2013-10-31,0.0,1.7066200995383114,70.66200995383115
2013-11-04,0.0,1.7066200995383114,70.66200995383115
2013-11-05,0.0,1.7066200995383114,70.66200995383115
2013-11-06,0.0,1.7066200995383114,70.66200995383115
2013-11-07,0.0,1.7066200995383114,70.66200995383115
2013-11-08,0.0,1.7066200995383114,70.66200995383115
2013-11-11,0.0,1.7066200995383114,70.66200995383115
2013-11-12,0.0,1.7066200995383114,70.66200995383115
2013-11-13,0.0,1.7066200995383114,70.66200995383115
2013-11-14,0.0,1.7066200995383114,70.66200995383115
2013-11-15,0.0,1.7066200995383114,70.66200995383115
2013-11-18,0.0,1.7066200995383114,70.66200995383115
2013-11-19,0.0,1.7066200995383114,70.66200995383115
2013-11-20,0.0,1.7066200995383114,70.66200995383115
2013-11-21,0.0,1.7066200995383114,70.66200995383115
2013-11-22,0.0,1.7066200995383114,70.66200995383115
2013-11-25,0.0,1.7066200995383114,70.66200995383115
2013-11-26,0.0,1.7066200995383114,70.66200995383115
2013-11-27,0.0,1.7066200995383114,70.66200995383115
2013-11-28,0.0,1.7066200995383114,70.66200995383115
2013-11-29,0.0,1.7066200995383114,70.66200995383115
2013-12-02,0.0,1.7066200995383114,70.66200995383115
2013-12-03,0.0,1.7066200995383114,70.66200995383115
2013-12-04,0.0,1.7066200995383114,70.66200995383115
2013-12-05,0.0,1.7066200995383114,70.66200995383115
2013-12-06,0.0,1.7066200995383114,70.66200995383115
2013-12-09,0.0,1.7066200995383114,70.66200995383115
2013-12-10,0.0,1.7066200995383114,70.66200995383115
2013-12-11,0.0,1.7066200995383114,70.66200995383115
2013-12-12,0.0,1.7066200995383114,70.66200995383115
2013-12-13,0.0,1.7066200995383114,70.66200995383115
2013-12-16,0.0,1.7066200995383114,70.66200995383115
2013-12-17,0.0,1.7066200995383114,70.66200995383115
2013-12-18,0.0,1.7066200995383114,70.66200995383115
2013-12-19,0.0,1.7066200995383114,70.66200995383115
2013-12-20,0.0,1.7066200995383114,70.66200995383115
2013-12-23,0.0,1.7066200995383114,70.66200995383115
2013-12-27,0.0,1.7066200995383114,70.66200995383115
2013-12-30,0.0,1.7066200995383114,70.66200995383115
2013-12-31,0.0,1.7066200995383114,70.66200995383115
2014-01-02,0.0,1.7066200995383114,70.66200995383115
2014-01-03,0.0,1.7066200995383114,70.66200995383115
2014-01-07,0.0,1.7066200995383114,70.66200995383115
2014-01-08,0.0,1.7066200995383114,70.66200995383115
2014-01-09,0.0,1.7066200995383114,70.66200995383115
2014-01-10,0.0,1.7066200995383114,70.66200995383115
2014-01-13,0.0,1.7066200995383114,70.66200995383115
2014-01-14,0.0,1.7066200995383114,70.66200995383115
2014-01-15,0.0,1.7066200995383114,70.66200995383115
2014-01-16,0.0,1.7066200995383114,70.66200995383115
2014-01-17,0.0,1.7066200995383114,70.66200995383115
2014-01-20,0.0,1.7066200995383114,70.66200995383115
2014-01-21,0.0,1.7066200995383114,70.66200995383115
2014-01-22,0.0,1.7066200995383114,70.66200995383115
2014-01-23,0.0,1.7066200995383114,70.66200995383115
2014-01-24,0.0,1.7066200995383114,70.66200995383115
2014-01-27,0.0,1.7066200995383114,70.66200995383115
2014-01-28,0.0,1.7066200995383114,70.66200995383115
2014-01-29,0.0,1.7066200995383114,70.66200995383115
2014-01-30,0.0,1.7066200995383114,70.66200995383115
2014-01-31,0.0,1.7066200995383114,70.66200995383115
2014-02-03,0.0,1.7066200995383114,70.66200995383115
2014-02-04,0.0,1.7066200995383114,70.66200995383115
2014-02-05,0.0,1.7066200995383114,70.66200995383115
2014-02-06,0.0,1.7066200995383114,70.66200995383115
2014-02-07,0.0,1.7066200995383114,70.66200995383115
2014-02-10,0.0,1.7066200995383114,70.66200995383115
2014-02-11,0.0,1.7066200995383114,70.66200995383115
2014-02-12,0.0,1.7066200995383114,70.66200995383115
2014-02-13,0.0,1.7066200995383114,70.66200995383115
2014-02-14,0.0,1.7066200995383114,70.66200995383115
2014-02-17,0.0,1.7066200995383114,70.66200995383115
2014-02-18,0.0,1.7066200995383114,70.66200995383115
2014-02-19,0.0,1.7066200995383114,70.66200995383115
2014-02-20,0.0,1.7066200995383114,70.66200995383115
2014-02-21,0.0,1.7066200995383114,70.66200995383115
2014-02-24,0.0,1.7066200995383114,70.66200995383115
2014-02-25,0.0,1.7066200995383114,70.66200995383115
2014-02-26,0.0,1.7066200995383114,70.66200995383115
2014-02-27,0.0,1.7066200995383114,70.66200995383115
2014-02-28,0.0,1.7066200995383114,70.66200995383115
2014-03-03,0.0,1.7066200995383114,70.66200995383115
2014-03-04,0.0,1.7066200995383114,70.66200995383115
2014-03-05,0.0,1.7066200995383114,70.66200995383115
2014-03-06,0.0,1.7066200995383114,70.66200995383115
2014-03-07,0.0136,1.7298301328920325,72.98301328920324
2014-03-10,-0.0005666666666666667,1.7288498958167269,72.88498958167268
2014-03-11,-0.0037333333333333333,1.7223955228723444,72.23955228723445
2014-03-12,-0.012233333333333334,1.7013248843092061,70.13248843092062
2014-03-13,0.011699999999999999,1.721230385455624,72.1230385455624
2014-03-14,0.0012666666666666677,1.7234106106105345,72.34106106105345
2014-03-17,0.0212,1.7599469155554779,75.99469155554779
2014-03-18,0.012333333333333333,1.7816529275139954,78.16529275139953
2014-03-19,-0.0037333333333333333,1.7750014232512765,77.50014232512765
2014-03-20,0.0121,1.796478940472617,79.64789404726169
2014-03-21,0.0194,1.8313306319177858,83.13306319177858
2014-03-24,-0.010533333333333332,1.8120406159282518,81.20406159282518
2014-03-25,0.0,1.8120406159282518,81.20406159282518
2014-03-26,0.0,1.8120406159282518,81.20406159282518
2014-03-27,0.0,1.8120406159282518,81.20406159282518
2014-03-28,0.0,1.8120406159282518,81.20406159282518
2014-03-31,0.0,1.8120406159282518,81.20406159282518
2014-04-01,0.0,1.8120406159282518,81.20406159282518
2014-04-02,0.0,1.8120406159282518,81.20406159282518
2014-04-03,0.0,1.8120406159282518,81.20406159282518
2014-04-04,0.0,1.8120406159282518,81.20406159282518
2014-04-07,0.0,1.8120406159282518,81.20406159282518
2014-04-08,0.0,1.8120406159282518,81.20406159282518
2014-04-09,0.0,1.8120406159282518,81.20406159282518
2014-04-10,0.0,1.8120406159282518,81.20406159282518
2014-04-11,0.0,1.8120406159282518,81.20406159282518
2014-04-14,0.0,1.8120406159282518,81.20406159282518
2014-04-15,0.0,1.8120406159282518,81.20406159282518
2014-04-16,0.0,1.8120406159282518,81.20406159282518
2014-04-17,0.0,1.8120406159282518,81.20406159282518
2014-04-18,0.0,1.8120406159282518,81.20406159282518
2014-04-22,0.0,1.8120406159282518,81.20406159282518
2014-04-23,0.0,1.8120406159282518,81.20406159282518
2014-04-24,0.0,1.8120406159282518,81.20406159282518
2014-04-25,0.0,1.8120406159282518,81.20406159282518
2014-04-28,0.0,1.8120406159282518,81.20406159282518
2014-04-29,0.0,1.8120406159282518,81.20406159282518
2014-04-30,0.0,1.8120406159282518,81.20406159282518
2014-05-02,0.0,1.8120406159282518,81.20406159282518
2014-05-05,0.0,1.8120406159282518,81.20406159282518
2014-05-06,0.0,1.8120406159282518,81.20406159282518
2014-05-07,0.0,1.8120406159282518,81.20406159282518
2014-05-08,0.0,1.8120406159282518,81.20406159282518
2014-05-09,0.0,1.8120406159282518,81.20406159282518
2014-05-12,0.0,1.8120406159282518,81.20406159282518
2014-05-13,0.0,1.8120406159282518,81.20406159282518
2014-05-14,0.0,1.8120406159282518,81.20406159282518
2014-05-15,0.0,1.8120406159282518,81.20406159282518
2014-05-16,0.0,1.8120406159282518,81.20406159282518
2014-05-19,0.0,1.8120406159282518,81.20406159282518
2014-05-20,0.0,1.8120406159282518,81.20406159282518
2014-05-21,0.0,1.8120406159282518,81.20406159282518
2014-05-22,0.0,1.8120406159282518,81.20406159282518
2014-05-23,0.0,1.8120406159282518,81.20406159282518
2014-05-26,0.0,1.8120406159282518,81.20406159282518
2014-05-27,0.0,1.8120406159282518,81.20406159282518
2014-05-28,0.0,1.8120406159282518,81.20406159282518
2014-05-29,0.0,1.8120406159282518,81.20406159282518
2014-05-30,0.0,1.8120406159282518,81.20406159282518
2014-06-02,0.0,1.8120406159282518,81.20406159282518
2014-06-03,0.0,1.8120406159282518,81.20406159282518
2014-06-04,0.0,1.8120406159282518,81.20406159282518
2014-06-05,0.0,1.8120406159282518,81.20406159282518
2014-06-06,0.0,1.8120406159282518,81.20406159282518
2014-06-09,0.0,1.8120406159282518,81.20406159282518
2014-06-10,0.0,1.8120406159282518,81.20406159282518
2014-06-11,0.0,1.8120406159282518,81.20406159282518
2014-06-12,0.0,1.8120406159282518,81.20406159282518
2014-06-13,0.0,1.8120406159282518,81.20406159282518
2014-06-16,0.0,1.8120406159282518,81.20406159282518
2014-06-17,0.0,1.8120406159282518,81.20406159282518
2014-06-18,0.0,1.8120406159282518,81.20406159282518
2014-06-20,0.0,1.8120406159282518,81.20406159282518
2014-06-23,0.0,1.8120406159282518,81.20406159282518
2014-06-24,0.0,1.8120406159282518,81.20406159282518
2014-06-26,0.0,1.8120406159282518,81.20406159282518
2014-06-27,0.0,1.8120406159282518,81.20406159282518
2014-06-30,0.0,1.8120406159282518,81.20406159282518
2014-07-01,0.0,1.8120406159282518,81.20406159282518
2014-07-02,0.0,1.8120406159282518,81.20406159282518
2014-07-03,0.0,1.8120406159282518,81.20406159282518
2014-07-04,0.0,1.8120406159282518,81.20406159282518
2014-07-07,0.0,1.8120406159282518,81.20406159282518
2014-07-08,0.0,1.8120406159282518,81.20406159282518
2014-07-09,0.0,1.8120406159282518,81.20406159282518
2014-07-10,0.0,1.8120406159282518,81.20406159282518
2014-07-11,0.0,1.8120406159282518,81.20406159282518
2014-07-14,0.0,1.8120406159282518,81.20406159282518
2014-07-15,0.0,1.8120406159282518,81.20406159282518
2014-07-16,0.0,1.8120406159282518,81.20406159282518
2014-07-17,0.0,1.8120406159282518,81.20406159282518
2014-07-18,0.0,1.8120406159282518,81.20406159282518
2014-07-21,0.0,1.8120406159282518,81.20406159282518
2014-07-22,0.0,1.8120406159282518,81.20406159282518
2014-07-23,0.0,1.8120406159282518,81.20406159282518
2014-07-24,0.0,1.8120406159282518,81.20406159282518
2014-07-25,0.0,1.8120406159282518,81.20406159282518
2014-07-28,0.0,1.8120406159282518,81.20406159282518
2014-07-29,0.0,1.8120406159282518,81.20406159282518
2014-07-30,0.0,1.8120406159282518,81.20406159282518
2014-07-31,0.0,1.8120406159282518,81.20406159282518
2014-08-01,0.0,1.8120406159282518,81.20406159282518
2014-08-04,0.0,1.8120406159282518,81.20406159282518
2014-08-06,0.0,1.8120406159282518,81.20406159282518
2014-08-07,0.0,1.8120406159282518,81.20406159282518
2014-08-08,0.0,1.8120406159282518,81.20406159282518
2014-08-11,0.0,1.8120406159282518,81.20406159282518
2014-08-12,0.0,1.8120406159282518,81.20406159282518
2014-08-13,0.0,1.8120406159282518,81.20406159282518
2014-08-14,0.0,1.8120406159282518,81.20406159282518
2014-08-18,0.0,1.8120406159282518,81.20406159282518
2014-08-19,0.0,1.8120406159282518,81.20406159282518
2014-08-20,0.0,1.8120406159282518,81.20406159282518
2014-08-21,0.0,1.8120406159282518,81.20406159282518
2014-08-22,0.0,1.8120406159282518,81.20406159282518
2014-08-25,0.0,1.8120406159282518,81.20406159282518
2014-08-26,0.0,1.8120406159282518,81.20406159282518
2014-08-27,0.0,1.8120406159282518,81.20406159282518
2014-08-28,0.0,1.8120406159282518,81.20406159282518
2014-08-29,0.0,1.8120406159282518,81.20406159282518
2014-09-01,0.0,1.8120406159282518,81.20406159282518
2014-09-02,0.0,1.8120406159282518,81.20406159282518
2014-09-03,0.0,1.8120406159282518,81.20406159282518
2014-09-04,0.0,1.8120406159282518,81.20406159282518
2014-09-05,0.0,1.8120406159282518,81.20406159282518
2014-09-08,0.0,1.8120406159282518,81.20406159282518
2014-09-09,0.0,1.8120406159282518,81.20406159282518
2014-09-10,0.0377,1.880354547148747,88.0354547148747
2014-09-11,0.039975,1.9555217201710184,95.55217201710184
2014-09-12,-0.02425,1.9081003184568712,90.81003184568712
2014-09-15,0.03445,1.9738343744277107,97.38343744277107
2014-09-16,0.017,2.0073895587929815,100.73895587929815
2014-09-17,0.005000000000000001,2.017426506586946,101.74265065869461
2014-09-18,-0.010025000000000001,1.997201805858412,99.7201805858412
2014-09-19,0.01085,2.0188714454519756,101.88714454519756
2014-09-22,0.006924999999999999,2.032852130211731,103.28521302117308
2014-09-23,0.0,2.032852130211731,103.28521302117308
2014-09-24,0.0,2.032852130211731,103.28521302117308
2014-09-25,0.0,2.032852130211731,103.28521302117308
2014-09-26,0.0,2.032852130211731,103.28521302117308
2014-09-29,0.0,2.032852130211731,103.28521302117308
2014-09-30,0.0,2.032852130211731,103.28521302117308
2014-10-01,0.0,2.032852130211731,103.28521302117308
2014-10-02,0.0,2.032852130211731,103.28521302117308
2014-10-03,0.0,2.032852130211731,103.28521302117308
2014-10-06,0.0,2.032852130211731,103.28521302117308
2014-10-07,0.0,2.032852130211731,103.28521302117308
2014-10-09,0.0,2.032852130211731,103.28521302117308
2014-10-10,0.0,2.032852130211731,103.28521302117308
2014-10-13,0.0,2.032852130211731,103.28521302117308
2014-10-14,0.0,2.032852130211731,103.28521302117308
2014-10-15,0.0,2.032852130211731,103.28521302117308
2014-10-16,0.0,2.032852130211731,103.28521302117308
2014-10-17,0.0,2.032852130211731,103.28521302117308
2014-10-20,0.0,2.032852130211731,103.28521302117308
2014-10-21,0.0,2.032852130211731,103.28521302117308
2014-10-22,0.0,2.032852130211731,103.28521302117308
2014-10-23,0.0,2.032852130211731,103.28521302117308
2014-10-24,0.0,2.032852130211731,103.28521302117308
2014-10-27,0.0,2.032852130211731,103.28521302117308
2014-10-28,0.0,2.032852130211731,103.28521302117308
2014-10-29,0.0,2.032852130211731,103.28521302117308
2014-10-30,0.0,2.032852130211731,103.28521302117308
2014-10-31,0.0,2.032852130211731,103.28521302117308
2014-11-03,0.0,2.032852130211731,103.28521302117308
2014-11-04,0.0,2.032852130211731,103.28521302117308
2014-11-05,0.0,2.032852130211731,103.28521302117308
2014-11-06,0.0,2.032852130211731,103.28521302117308
2014-11-07,0.0,2.032852130211731,103.28521302117308
2014-11-10,0.0,2.032852130211731,103.28521302117308
2014-11-11,0.0,2.032852130211731,103.28521302117308
2014-11-12,0.0,2.032852130211731,103.28521302117308
2014-11-13,0.0,2.032852130211731,103.28521302117308
2014-11-14,0.0,2.032852130211731,103.28521302117308
2014-11-17,0.0,2.032852130211731,103.28521302117308
2014-11-18,0.0,2.032852130211731,103.28521302117308
2014-11-19,0.0,2.032852130211731,103.28521302117308
2014-11-20,0.0,2.032852130211731,103.28521302117308
2014-11-21,0.0,2.032852130211731,103.28521302117308
2014-11-24,0.0,2.032852130211731,103.28521302117308
2014-11-25,0.0,2.032852130211731,103.28521302117308
2014-11-26,0.0,2.032852130211731,103.28521302117308
2014-11-27,0.0,2.032852130211731,103.28521302117308
2014-11-28,0.0,2.032852130211731,103.28521302117308
2014-12-01,0.0,2.032852130211731,103.28521302117308
2014-12-02,0.0,2.032852130211731,103.28521302117308
2014-12-03,0.0,2.032852130211731,103.28521302117308
2014-12-04,0.0,2.032852130211731,103.28521302117308
2014-12-05,0.0,2.032852130211731,103.28521302117308
2014-12-08,0.0,2.032852130211731,103.28521302117308
2014-12-09,0.0,2.032852130211731,103.28521302117308
2014-12-10,0.0,2.032852130211731,103.28521302117308
2014-12-11,0.0,2.032852130211731,103.28521302117308
2014-12-12,0.0,2.032852130211731,103.28521302117308
2014-12-15,0.0,2.032852130211731,103.28521302117308
2014-12-16,0.0,2.032852130211731,103.28521302117308
2014-12-17,0.0,2.032852130211731,103.28521302117308
2014-12-18,0.0,2.032852130211731,103.28521302117308
2014-12-19,0.0,2.032852130211731,103.28521302117308
2014-12-22,0.0,2.032852130211731,103.28521302117308
2014-12-23,0.0,2.032852130211731,103.28521302117308
2014-12-29,0.0,2.032852130211731,103.28521302117308
2014-12-30,0.0,2.032852130211731,103.28521302117308
2014-12-31,0.0,2.032852130211731,103.28521302117308
2015-01-02,0.0,2.032852130211731,103.28521302117308
2015-01-05,0.0,2.032852130211731,103.28521302117308
2015-01-07,0.0,2.032852130211731,103.28521302117308
2015-01-08,0.0,2.032852130211731,103.28521302117308
2015-01-09,0.0,2.032852130211731,103.28521302117308
2015-01-12,0.0,2.032852130211731,103.28521302117308
2015-01-13,0.0,2.032852130211731,103.28521302117308
2015-01-14,0.0,2.032852130211731,103.28521302117308
2015-01-15,0.0,2.032852130211731,103.28521302117308
2015-01-16,0.0,2.032852130211731,103.28521302117308
2015-01-19,0.0,2.032852130211731,103.28521302117308
2015-01-20,-0.0005,2.031835704146625,103.18357041466251
2015-01-21,-0.002,2.0277720327383317,102.77720327383318
2015-01-22,-0.0055,2.016619286558271,101.66192865582708
2015-01-23,-0.0035,2.009561119055317,100.95611190553169
2015-01-26,0.0065,2.0226232663291763,102.26232663291763
2015-01-27,-0.003,2.016555396530189,101.6555396530189
2015-01-28,0.0,2.016555396530189,101.6555396530189
2015-01-29,0.0,2.016555396530189,101.6555396530189
2015-01-30,0.0,2.016555396530189,101.6555396530189
2015-02-02,0.0,2.016555396530189,101.6555396530189
2015-02-03,0.0,2.016555396530189,101.6555396530189
2015-02-04,0.0,2.016555396530189,101.6555396530189
2015-02-05,0.0,2.016555396530189,101.6555396530189
2015-02-06,0.0,2.016555396530189,101.6555396530189
2015-02-09,0.0,2.016555396530189,101.6555396530189
2015-02-10,0.0,2.016555396530189,101.6555396530189
2015-02-11,0.0,2.016555396530189,101.6555396530189
2015-02-12,0.0,2.016555396530189,101.6555396530189
2015-02-13,0.0,2.016555396530189,101.6555396530189
2015-02-16,0.0,2.016555396530189,101.6555396530189
2015-02-17,0.0,2.016555396530189,101.6555396530189
2015-02-18,0.0,2.016555396530189,101.6555396530189
2015-02-19,0.0,2.016555396530189,101.6555396530189
2015-02-20,0.0,2.016555396530189,101.6555396530189
2015-02-23,0.0,2.016555396530189,101.6555396530189
2015-02-24,0.0,2.016555396530189,101.6555396530189
2015-02-25,0.0,2.016555396530189,101.6555396530189
2015-02-26,0.0,2.016555396530189,101.6555396530189
2015-02-27,0.0,2.016555396530189,101.6555396530189
2015-03-02,0.0,2.016555396530189,101.6555396530189
2015-03-03,0.0,2.016555396530189,101.6555396530189
2015-03-04,0.0,2.016555396530189,101.6555396530189
2015-03-05,0.0,2.016555396530189,101.6555396530189
2015-03-06,-0.006025,2.0044056502660945,100.44056502660945
2015-03-09,0.0085875,2.0216184837877544,102.16184837877545
2015-03-10,0.00013750000000000036,2.021896456329275,102.18964563292752
2015-03-11,0.0054625,2.0329410657219738,103.29410657219738
2015-03-12,0.0028374999999999997,2.03870953599596,103.87095359959599
2015-03-13,0.00205,2.0428888905447518,104.28888905447518
2015-03-16,-0.0026000000000000007,2.0375773794293353,103.75773794293353
2015-03-17,0.0084875,2.0548713174372417,105.48713174372418
2015-03-18,0.011425,2.0783482222389624,107.83482222389624
2015-03-19,0.0017375000000000003,2.0819593522751023,108.19593522751023
2015-03-20,0.040287500000000004,2.1658362896798855,116.58362896798855
2015-03-23,-0.0156625,2.131913878792774,113.1913878792774
2015-03-24,0.0,2.131913878792774,113.1913878792774
2015-03-25,0.0,2.131913878792774,113.1913878792774
2015-03-26,0.0,2.131913878792774,113.1913878792774
2015-03-27,0.0,2.131913878792774,113.1913878792774
2015-03-30,0.0,2.131913878792774,113.1913878792774
2015-03-31,0.0,2.131913878792774,113.1913878792774
2015-04-01,0.0,2.131913878792774,113.1913878792774
2015-04-02,0.0,2.131913878792774,113.1913878792774
2015-04-07,0.0,2.131913878792774,113.1913878792774
2015-04-08,0.0,2.131913878792774,113.1913878792774
2015-04-09,0.0,2.131913878792774,113.1913878792774
2015-04-10,0.0,2.131913878792774,113.1913878792774
2015-04-13,0.0,2.131913878792774,113.1913878792774
2015-04-14,0.0,2.131913878792774,113.1913878792774
2015-04-15,0.0,2.131913878792774,113.1913878792774
2015-04-16,0.0,2.131913878792774,113.1913878792774
2015-04-17,0.0,2.131913878792774,113.1913878792774
2015-04-20,0.0,2.131913878792774,113.1913878792774
2015-04-21,0.0,2.131913878792774,113.1913878792774
2015-04-22,0.0,2.131913878792774,113.1913878792774
2015-04-23,0.0,2.131913878792774,113.1913878792774
2015-04-24,0.0,2.131913878792774,113.1913878792774
2015-04-27,0.0,2.131913878792774,113.1913878792774
2015-04-28,0.0,2.131913878792774,113.1913878792774
2015-04-29,0.0,2.131913878792774,113.1913878792774
2015-04-30,0.0,2.131913878792774,113.1913878792774
2015-05-04,0.0,2.131913878792774,113.1913878792774
2015-05-05,0.0,2.131913878792774,113.1913878792774
2015-05-06,0.0,2.131913878792774,113.1913878792774
2015-05-07,0.0,2.131913878792774,113.1913878792774
2015-05-08,0.0,2.131913878792774,113.1913878792774
2015-05-11,0.0,2.131913878792774,113.1913878792774
2015-05-12,0.0,2.131913878792774,113.1913878792774
2015-05-13,0.0,2.131913878792774,113.1913878792774
2015-05-14,0.0,2.131913878792774,113.1913878792774
2015-05-15,0.0,2.131913878792774,113.1913878792774
2015-05-18,0.0,2.131913878792774,113.1913878792774
2015-05-19,0.0,2.131913878792774,113.1913878792774
2015-05-20,0.0,2.131913878792774,113.1913878792774
2015-05-21,0.0,2.131913878792774,113.1913878792774
2015-05-22,0.0,2.131913878792774,113.1913878792774
2015-05-25,0.0,2.131913878792774,113.1913878792774
2015-05-26,0.0,2.131913878792774,113.1913878792774
2015-05-27,0.0,2.131913878792774,113.1913878792774
2015-05-28,0.0,2.131913878792774,113.1913878792774
2015-05-29,0.0,2.131913878792774,113.1913878792774
2015-06-01,0.0,2.131913878792774,113.1913878792774
2015-06-02,0.0,2.131913878792774,113.1913878792774
2015-06-03,0.0,2.131913878792774,113.1913878792774
2015-06-05,0.0,2.131913878792774,113.1913878792774
2015-06-08,0.0,2.131913878792774,113.1913878792774
2015-06-09,0.0,2.131913878792774,113.1913878792774
2015-06-10,0.0,2.131913878792774,113.1913878792774
2015-06-11,0.0,2.131913878792774,113.1913878792774
2015-06-12,0.0,2.131913878792774,113.1913878792774
2015-06-15,0.0,2.131913878792774,113.1913878792774
2015-06-16,0.0,2.131913878792774,113.1913878792774
2015-06-17,0.0,2.131913878792774,113.1913878792774
2015-06-18,0.0,2.131913878792774,113.1913878792774
2015-06-19,0.0,2.131913878792774,113.1913878792774
2015-06-23,0.0,2.131913878792774,113.1913878792774
2015-06-24,0.0,2.131913878792774,113.1913878792774
2015-06-26,0.0,2.131913878792774,113.1913878792774
2015-06-29,0.0,2.131913878792774,113.1913878792774
2015-06-30,0.0,2.131913878792774,113.1913878792774
2015-07-01,0.0,2.131913878792774,113.1913878792774
2015-07-02,0.0,2.131913878792774,113.1913878792774
2015-07-03,0.0,2.131913878792774,113.1913878792774
2015-07-06,0.0,2.131913878792774,113.1913878792774
2015-07-07,0.0,2.131913878792774,113.1913878792774
2015-07-08,0.0,2.131913878792774,113.1913878792774
2015-07-09,0.0,2.131913878792774,113.1913878792774
2015-07-10,0.0,2.131913878792774,113.1913878792774
2015-07-13,0.0,2.131913878792774,113.1913878792774
2015-07-14,0.0,2.131913878792774,113.1913878792774
2015-07-15,0.0,2.131913878792774,113.1913878792774
2015-07-16,0.0,2.131913878792774,113.1913878792774
2015-07-17,0.0,2.131913878792774,113.1913878792774
2015-07-20,0.0,2.131913878792774,113.1913878792774
2015-07-21,0.0,2.131913878792774,113.1913878792774
2015-07-22,0.0,2.131913878792774,113.1913878792774
2015-07-23,0.0,2.131913878792774,113.1913878792774
2015-07-24,0.0,2.131913878792774,113.1913878792774
2015-07-27,0.0,2.131913878792774,113.1913878792774
2015-07-28,0.0,2.131913878792774,113.1913878792774
2015-07-29,0.0,2.131913878792774,113.1913878792774
2015-07-30,0.0,2.131913878792774,113.1913878792774
2015-07-31,0.0,2.131913878792774,113.1913878792774
2015-08-03,0.0,2.131913878792774,113.1913878792774
2015-08-04,0.0,2.131913878792774,113.1913878792774
2015-08-06,0.0,2.131913878792774,113.1913878792774
2015-08-07,0.0,2.131913878792774,113.1913878792774
2015-08-10,0.0,2.131913878792774,113.1913878792774
2015-08-11,0.0,2.131913878792774,113.1913878792774
2015-08-12,0.0,2.131913878792774,113.1913878792774
2015-08-13,0.0,2.131913878792774,113.1913878792774
2015-08-14,0.0,2.131913878792774,113.1913878792774
2015-08-17,0.0,2.131913878792774,113.1913878792774
2015-08-18,0.0,2.131913878792774,113.1913878792774
2015-08-19,0.0,2.131913878792774,113.1913878792774
2015-08-20,0.0,2.131913878792774,113.1913878792774
2015-08-21,0.0,2.131913878792774,113.1913878792774
2015-08-24,0.0,2.131913878792774,113.1913878792774
2015-08-25,0.0,2.131913878792774,113.1913878792774
2015-08-26,0.0,2.131913878792774,113.1913878792774
2015-08-27,0.0,2.131913878792774,113.1913878792774
2015-08-28,0.0,2.131913878792774,113.1913878792774
2015-08-31,0.0,2.131913878792774,113.1913878792774
2015-09-01,0.0,2.131913878792774,113.1913878792774
2015-09-02,0.0,2.131913878792774,113.1913878792774
2015-09-03,0.0,2.131913878792774,113.1913878792774
2015-09-04,-0.0005714285714285718,2.1306956422906067,113.06956422906067
2015-09-07,-0.0023285714285714285,2.125734165294987,112.5734165294987
2015-09-08,0.001171428571428572,2.1282243110314756,112.82243110314755
2015-09-09,0.008585714285714285,2.1464966369019027,114.64966369019027
2015-09-10,0.0010714285714285715,2.148796454727155,114.8796454727155
2015-09-11,-0.020414285714285715,2.104930309958511,110.49303099585109
2015-09-14,0.01742857142857143,2.1416162382177877,114.16162382177876
2015-09-15,-0.005557142857142857,2.129714970836835,112.97149708368349
2015-09-16,0.004028571428571429,2.138294679719349,113.82946797193489
2015-09-17,0.012228571428571427,2.1644429689456315,116.44429689456315
2015-09-18,0.0019571428571428587,2.1686790930419964,116.86790930419963
2015-09-21,0.006657142857142856,2.183116299575676,118.31162995756759
2015-09-22,0.0,2.183116299575676,118.31162995756759
2015-09-23,0.0,2.183116299575676,118.31162995756759
2015-09-24,0.0,2.183116299575676,118.31162995756759
2015-09-25,0.0,2.183116299575676,118.31162995756759
2015-09-28,0.0,2.183116299575676,118.31162995756759
2015-09-29,0.0,2.183116299575676,118.31162995756759
2015-09-30,0.0,2.183116299575676,118.31162995756759
2015-10-01,0.0,2.183116299575676,118.31162995756759
2015-10-02,0.0,2.183116299575676,118.31162995756759
2015-10-05,0.0,2.183116299575676,118.31162995756759
2015-10-06,0.0,2.183116299575676,118.31162995756759
2015-10-07,0.0,2.183116299575676,118.31162995756759
2015-10-09,0.0,2.183116299575676,118.31162995756759
